start_hour,tech,recovery_end_hour,recovery_target_MWh,soc_at_recovery_end_MWh,recovery_soc_slack_MWh,soc_slack_cost_USD
1,Li-Ion,96,0.0,0.0,0.0,0.0
1,H2,96,7830.811417488087,7830.811417488087,0.0,0.0
2,Li-Ion,97,0.0,0.0,0.0,0.0
2,H2,97,7830.811417488087,7830.811417488087,0.0,0.0
3,Li-Ion,98,0.0,0.0,0.0,0.0
3,H2,98,7830.811417488087,7830.811417488087,0.0,0.0
4,Li-Ion,99,0.0,0.0,0.0,0.0
4,H2,99,7830.811417488087,7830.811417488087,0.0,0.0
5,Li-Ion,100,0.0,0.0,0.0,0.0
5,H2,100,7830.811417488087,7830.811417488087,0.0,0.0
6,Li-Ion,101,0.0,0.0,0.0,0.0
6,H2,101,7830.811417488087,7830.811417488087,0.0,0.0
7,Li-Ion,102,0.0,0.0,0.0,0.0
7,H2,102,7830.811417488087,7830.811417488087,0.0,0.0
8,Li-Ion,103,0.0,0.0,0.0,0.0
8,H2,103,7830.811417488087,7830.811417488087,0.0,0.0
9,Li-Ion,104,0.0,0.0,0.0,0.0
9,H2,104,7830.811417488087,7830.811417488087,0.0,0.0
10,Li-Ion,105,0.0,0.0,0.0,0.0
10,H2,105,7830.811417488087,7830.811417488087,0.0,0.0
11,Li-Ion,106,0.0,0.0,0.0,0.0
11,H2,106,7830.811417488087,7830.811417488087,0.0,0.0
12,Li-Ion,107,0.0,0.0,0.0,0.0
12,H2,107,7830.811417488087,7830.811417488087,0.0,0.0
13,Li-Ion,108,0.0,0.0,0.0,0.0
13,H2,108,7830.811417488087,7830.811417488087,0.0,0.0
14,Li-Ion,109,0.0,0.0,0.0,0.0
14,H2,109,7830.811417488087,7830.811417488087,0.0,0.0
15,Li-Ion,110,0.0,0.0,0.0,0.0
15,H2,110,7830.811417488087,7830.811417488087,0.0,0.0
16,Li-Ion,111,0.0,0.0,0.0,0.0
16,H2,111,7830.811417488087,7830.811417488087,0.0,0.0
17,Li-Ion,112,0.0,0.0,0.0,0.0
17,H2,112,7830.811417488087,7830.811417488087,0.0,0.0
18,Li-Ion,113,0.0,0.0,0.0,0.0
18,H2,113,7830.811417488087,7830.811417488087,0.0,0.0
19,Li-Ion,114,0.0,0.0,0.0,0.0
19,H2,114,7830.811417488087,7830.811417488087,0.0,0.0
20,Li-Ion,115,0.0,0.0,0.0,0.0
20,H2,115,7830.811417488087,7830.811417488087,0.0,0.0
21,Li-Ion,116,0.0,0.0,0.0,0.0
21,H2,116,7830.811417488087,7830.811417488087,0.0,0.0
22,Li-Ion,117,0.0,0.0,0.0,0.0
22,H2,117,7830.811417488087,7830.811417488087,0.0,0.0
23,Li-Ion,118,0.0,0.0,0.0,0.0
23,H2,118,7830.811417488087,7830.811417488087,0.0,0.0
24,Li-Ion,119,0.0,0.0,0.0,0.0
24,H2,119,7830.811417488087,7830.811417488087,0.0,0.0
25,Li-Ion,120,0.0,0.0,0.0,0.0
25,H2,120,7830.811417488087,7830.811417488087,0.0,0.0
26,Li-Ion,121,0.0,0.0,0.0,0.0
26,H2,121,7830.811417488087,7830.811417488087,0.0,0.0
27,Li-Ion,122,0.0,0.0,0.0,0.0
